id,parent_id/id,code,name
__export__.sni_32910,,32910,Tillverkning av borstbinderiarbeten
__export__.sni_32990,,32990,Diverse övrig tillverkning
__export__.sni_33110,,33110,Reparation av metallvaror
__export__.sni_33120,,33120,Reparation av maskiner
__export__.sni_33130,,33130,Reparation av elektronisk och optisk utrustning
__export__.sni_33140,,33140,Reparation av elapparatur
__export__.sni_33150,,33150,Reparation och underhåll av fartyg och båtar
__export__.sni_33160,,33160,Reparation och underhåll av luftfartyg och rymdfarkoster
__export__.sni_33170,,33170,Reparation och underhåll av andra transportmedel
__export__.sni_33190,,33190,Reparation av annan utrustning
__export__.sni_33200,,33200,Installation av industrimaskiner och -utrustning
__export__.sni_35110,,35110,Generering av elektricitet
__export__.sni_35120,,35120,Överföring av elektricitet
__export__.sni_35130,,35130,Distribution av elektricitet
__export__.sni_35140,,35140,Handel med elektricitet
__export__.sni_35210,,35210,Framställning av gas
__export__.sni_35220,,35220,Distribution av gasformiga bränslen via rörnät
__export__.sni_35230,,35230,Handel med gas via rörnät
__export__.sni_35300,,35300,Försörjning av värme och kyla
__export__.sni_36001,,36001,Grundvattenförsörjning
__export__.sni_36002,,36002,Ytvattenförsörjning
__export__.sni_37000,,37000,Avloppsrening
__export__.sni_38110,,38110,Insamling av icke-farligt avfall
__export__.sni_38120,,38120,Insamling av farligt avfall
__export__.sni_38210,,38210,Behandling och bortskaffande av icke-farligt avfall
__export__.sni_38220,,38220,Behandling och bortskaffande av farligt avfall
__export__.sni_38311,,38311,Demontering av uttjänta fordon
__export__.sni_38312,,38312,Demontering av elektrisk och elektronisk utrustning
__export__.sni_38319,,38319,Demontering av övrig kasserad utrustning
__export__.sni_38320,,38320,Återvinning av källsorterat material
__export__.sni_39000,,39000,"Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning"
__export__.sni_41100,,41100,Utformning av byggprojekt
__export__.sni_41200,,41200,Byggande av bostadshus och andra byggnader
__export__.sni_42110,,42110,Anläggning av vägar och motorvägar
__export__.sni_42120,,42120,Anläggning av järnvägar och tunnelbanor
__export__.sni_42130,,42130,Anläggning av broar och tunnlar
__export__.sni_42210,,42210,"Allmännyttiga anläggningsarbeten för värme, vatten och avlopp"
__export__.sni_42220,,42220,Anläggningsarbeten för el och telekommunikation
__export__.sni_42910,,42910,Vattenbyggnad
__export__.sni_42990,,42990,Övriga anläggningsarbeten
__export__.sni_43110,,43110,Rivning av hus och byggnader
__export__.sni_43120,,43120,Mark- och grundarbeten
__export__.sni_43130,,43130,Markundersökning
__export__.sni_43210,,43210,Elinstallationer
__export__.sni_43221,,43221,Värme- och sanitetsarbeten
__export__.sni_43222,,43222,Ventilationsarbeten
__export__.sni_43223,,43223,Kyl- och frysinstallationsarbeten
__export__.sni_43229,,43229,Övriga VVS-arbeten
__export__.sni_43290,,43290,Andra bygginstallationer
__export__.sni_43310,,43310,"Puts-, fasad- och stuckatörsarbeten"
__export__.sni_43320,,43320,Byggnadssnickeriarbeten
__export__.sni_43330,,43330,Golv- och väggbeläggningsarbeten
__export__.sni_43341,,43341,Måleriarbeten
__export__.sni_43342,,43342,Glasmästeriarbeten
__export__.sni_43390,,43390,Annan slutbehandling av byggnader
__export__.sni_43911,,43911,Takarbeten av plåt
__export__.sni_43912,,43912,Takarbeten av andra material än plåt
__export__.sni_43991,,43991,Uthyrning av bygg- och anläggningsmaskiner med förare
__export__.sni_43999,,43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet
__export__.sni_45110,,45110,Handel med personbilar och lätta motorfordon
__export__.sni_45191,,45191,"Handel med lastbilar, bussar och specialfordon"
__export__.sni_45192,,45192,"Handel med husvagnar, husbilar, släpfordon och påhängsvagnar"
__export__.sni_45201,,45201,Allmän service och reparation av motorfordon utom motorcyklar
__export__.sni_45202,,45202,"Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar"
__export__.sni_45203,,45203,Installationer och reparationer av elsystem till motorfordon utom motorcyklar
__export__.sni_45204,,45204,Däckservice
__export__.sni_45310,,45310,Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar
__export__.sni_45320,,45320,Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar
__export__.sni_45400,,45400,Handel med och service av motorcyklar inklusive reservdelar och tillbehör
__export__.sni_46110,,46110,"Provisionshandel med jordbruksråvaror, levande djur, textilråvaror och textilhalvfabrikat"
__export__.sni_46120,,46120,"Provisionshandel med bränsle, malm, metaller och industrikemikalier"
__export__.sni_46130,,46130,Provisionshandel med virke och byggmaterial
__export__.sni_46141,,46141,"Provisionshandel med maskiner, industriell utrustning, fartyg och luftfartyg utom kontorsutrustning och datorer"
__export__.sni_46142,,46142,Provisionshandel med kontorsutrustning och datorer
__export__.sni_46150,,46150,"Provisionshandel med möbler, hushålls- och järnhandelsvaror"
__export__.sni_46160,,46160,"Provisionshandel med textilier, kläder, skodon och lädervaror"
__export__.sni_46170,,46170,"Provisionshandel med livsmedel, drycker och tobak"
__export__.sni_46180,,46180,Provisionshandel med annat specialsortiment
__export__.sni_46190,,46190,Provisionshandel med blandat sortiment
__export__.sni_46210,,46210,"Partihandel med spannmål, råtobak, utsäde och djurfoder"
__export__.sni_46220,,46220,Partihandel med blommor och växter
__export__.sni_46230,,46230,Partihandel med levande djur
__export__.sni_46240,,46240,"Partihandel med hudar, skinn och läder"
__export__.sni_46310,,46310,Partihandel med frukt och grönsaker
__export__.sni_46320,,46320,Partihandel med kött- och köttvaror
__export__.sni_46330,,46330,"Partihandel med mejeriprodukter, ägg, matolja och matfett"
__export__.sni_46340,,46340,Partihandel med drycker
__export__.sni_46350,,46350,Partihandel med tobak
__export__.sni_46360,,46360,"Partihandel med socker, choklad och sockerkonfektyrer"
__export__.sni_46370,,46370,"Partihandel med kaffe, te, kakao och kryddor"
__export__.sni_46380,,46380,"Partihandel med andra livsmedel, bl.a. fisk samt skal- och blötdjur"
__export__.sni_46390,,46390,"Icke specialiserad partihandel med livsmedel, drycker och tobak"
__export__.sni_46410,,46410,Partihandel med textilier
__export__.sni_46420,,46420,Partihandel med kläder och skodon
__export__.sni_46431,,46431,Partihandel med elektriska hushållsmaskiner och -apparater
__export__.sni_46432,,46432,Partihandel med ljud- och bildanläggningar samt videoutrustning
__export__.sni_46433,,46433,Partihandel med inspelade band och skivor för musik och bild
__export__.sni_46434,,46434,Partihandel med elartiklar
__export__.sni_46435,,46435,Partihandel med fotografiska och optiska produkter
__export__.sni_46440,,46440,"Partihandel med glas och porslin, rengöringsmedel"
__export__.sni_46450,,46450,Partihandel med parfym och kosmetika
__export__.sni_46460,,46460,Partihandel med medicinsk utrustning och apoteksvaror
__export__.sni_46470,,46470,"Partihandel med möbler, mattor och belysningsartiklar"
__export__.sni_46480,,46480,Partihandel med ur och guldsmedsvaror
__export__.sni_46491,,46491,Partihandel med sport- och fritidsartiklar
__export__.sni_46492,,46492,Partihandel med kontorsförbrukningsvaror
__export__.sni_46499,,46499,Partihandel med övriga hushållsvaror
__export__.sni_46510,,46510,Partihandel med datorer och kringutrustning samt programvara
__export__.sni_46521,,46521,Partihandel med elektronikkomponenter
__export__.sni_46522,,46522,Partihandel med teleprodukter
__export__.sni_46610,,46610,Partihandel med jordbruksmaskiner och -utrustning
__export__.sni_46620,,46620,Partihandel med verktygsmaskiner
__export__.sni_46630,,46630,"Partihandel med gruv-, bygg- och anläggningsmaskiner"
__export__.sni_46640,,46640,"Partihandel med textil-, sy- och stickmaskiner"
__export__.sni_46650,,46650,Partihandel med kontorsmöbler
__export__.sni_46660,,46660,Partihandel med andra kontorsmaskiner och kontorsutrustning
__export__.sni_46691,,46691,Partihandel med mät- och precisionsinstrument
__export__.sni_46692,,46692,Partihandel med datoriserad materialhanteringsutrustning
__export__.sni_46699,,46699,Partihandel med diverse övriga maskiner och utrustning
__export__.sni_46710,,46710,Partihandel med bränslen
__export__.sni_46720,,46720,Partihandel med metaller och metallmalmer
__export__.sni_46731,,46731,Partihandel med virke och andra byggmaterial
__export__.sni_46732,,46732,Partihandel med sanitetsgods
__export__.sni_46741,,46741,Partihandel med järnhandelsvaror
__export__.sni_46742,,46742,Partihandel med VVS-varor
__export__.sni_46750,,46750,Partihandel med kemiska produkter
__export__.sni_46761,,46761,Partihandel med industriförnödenheter
__export__.sni_46762,,46762,Partihandel med emballage
__export__.sni_46769,,46769,Partihandel med övriga insatsvaror
__export__.sni_46771,,46771,Partihandel med uttjänta fordon
__export__.sni_46772,,46772,Partihandel med metallavfall och metallskrot
__export__.sni_46773,,46773,Partihandel med avfall och skrot av icke-metall
__export__.sni_46900,,46900,Övrig partihandel
__export__.sni_47111,,47111,"Varuhus- och stormarknadshandel, mest livsmedel, drycker och tobak"
__export__.sni_47112,,47112,"Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad"
__export__.sni_47191,,47191,Annan varuhus- och stormarknadshandel
__export__.sni_47199,,47199,Övrig detaljhandel med brett sortiment
__export__.sni_47210,,47210,Specialiserad butikshandel med frukt och grönsaker
__export__.sni_47220,,47220,Specialiserad butikshandel med kött och charkuterier
__export__.sni_47230,,47230,"Specialiserad butikshandel med fisk, skal- och blötdjur"
__export__.sni_47241,,47241,Specialiserad butikshandel med bröd och konditorivaror
__export__.sni_47242,,47242,Specialiserad butikshandel med konfektyrer
__export__.sni_47250,,47250,Specialiserad butikshandel med alkoholhaltiga och andra drycker
__export__.sni_47260,,47260,Specialiserad butikshandel med tobaksvaror
__export__.sni_47291,,47291,Specialiserad butikshandel med hälsokost
__export__.sni_47299,,47299,Övrig specialiserad butikshandel med livsmedel
__export__.sni_47300,,47300,Specialiserad detaljhandel med drivmedel
__export__.sni_47410,,47410,"Specialiserad butikshandel med datorer, programvara, data- och tv-spel"
__export__.sni_47420,,47420,Specialiserad butikshandel med telekommunikationsutrustning
__export__.sni_47430,,47430,Specialiserad butikshandel med ljud- och bildanläggningar samt videoutrustning
__export__.sni_47510,,47510,Specialiserad butikshandel med textilier
__export__.sni_47521,,47521,Specialiserad butikshandel med virke och byggvaror
__export__.sni_47522,,47522,Specialiserad butikshandel med järn- och VVS-varor
__export__.sni_47523,,47523,"Specialiserad butikshandel med färger, fernissor och lacker"
__export__.sni_47531,,47531,Specialiserad butikshandel med mattor och annan vägg- och golvbeklädnad
__export__.sni_47532,,47532,Specialiserad butikshandel med inredningstextilier
__export__.sni_47540,,47540,Specialiserad butikshandel med elektriska hushållsmaskiner och hushållsapparater
__export__.sni_47591,,47591,Specialiserad butikshandel med möbler för hemmet
__export__.sni_47592,,47592,Specialiserad butikshandel med kontorsmöbler
__export__.sni_47593,,47593,"Specialiserad butikshandel med glas, porslin och andra bosättningsvaror"
__export__.sni_47594,,47594,Specialiserad butikshandel med belysningsartiklar
__export__.sni_47595,,47595,Specialiserad butikshandel med musikinstrument och noter
__export__.sni_47610,,47610,Specialiserad butikshandel med böcker
__export__.sni_47621,,47621,Specialiserad butikshandel med tidningar
__export__.sni_47622,,47622,Specialiserad butikshandel med kontorsförbrukningsvaror
__export__.sni_47630,,47630,Specialiserad butikshandel med inspelade och oinspelade band och skivor för musik och bild
__export__.sni_47641,,47641,Specialiserad butikshandel med sport- och fritidsartiklar utom cyklar och båtar
__export__.sni_47642,,47642,Specialiserad butikshandel med cyklar
__export__.sni_47643,,47643,Specialiserad butikshandel med båtar
__export__.sni_47650,,47650,Specialiserad butikshandel med spel och leksaker
__export__.sni_47711,,47711,"Specialiserad butikshandel med herr-, dam- och barnkläder, blandat"
__export__.sni_47712,,47712,Specialiserad butikshandel med herrkläder
__export__.sni_47713,,47713,Specialiserad butikshandel med damkläder
__export__.sni_47714,,47714,Specialiserad butikshandel med barnkläder
__export__.sni_47715,,47715,Specialiserad butikshandel med pälsar
__export__.sni_47721,,47721,Specialiserad butikshandel med skodon
__export__.sni_47722,,47722,"Specialiserad butikshandel med väskor, reseffekter och lädervaror"
__export__.sni_47730,,47730,Apotekshandel
__export__.sni_47740,,47740,Specialiserad butikshandel med sjukvårdsartiklar
__export__.sni_47750,,47750,Specialiserad butikshandel med kosmetika och hygienartiklar
__export__.sni_47761,,47761,"Specialiserad butikshandel med blommor och andra växter, frön och gödselmedel"
__export__.sni_47762,,47762,Specialiserad butikshandel med små sällskapsdjur
__export__.sni_47771,,47771,Specialiserad butikshandel med ur
__export__.sni_47772,,47772,Specialiserad butikshandel med guldsmedsvaror och smycken
__export__.sni_47781,,47781,Specialiserad butikshandel med glasögon och andra optiska artiklar utom fotoutrustning
__export__.sni_47782,,47782,Specialiserad butikshandel med fotoutrustning
__export__.sni_47783,,47783,Specialiserad butikshandel med konst samt galleriverksamhet
__export__.sni_47784,,47784,Specialiserad butikshandel med mynt och frimärken
__export__.sni_47789,,47789,Övrig specialiserad butikshandel
__export__.sni_47791,,47791,Specialiserad butikshandel med antikviteter och begagnade böcker
__export__.sni_47792,,47792,Specialiserad butikshandel med övriga begagnade varor
__export__.sni_47793,,47793,Auktioner i butik
__export__.sni_47810,,47810,"Torg- och marknadshandel med livsmedel, drycker och tobak"
__export__.sni_47820,,47820,"Torg- och marknadshandel med textilier, kläder och skodon"
__export__.sni_47890,,47890,Torg- och marknadshandel med övriga varor
__export__.sni_47911,,47911,Postorderhandel och detaljhandel på Internet med brett sortiment
__export__.sni_47912,,47912,Postorderhandel och detaljhandel på Internet med beklädnadsvaror
__export__.sni_47913,,47913,Postorderhandel och detaljhandel på Internet med böcker och andra mediavaror
__export__.sni_47914,,47914,Postorderhandel och detaljhandel på Internet med datorer och annan elektronisk utrustning
__export__.sni_47915,,47915,Postorderhandel och detaljhandel på Internet med sport- och fritidsutrustning
__export__.sni_47916,,47916,Postorderhandel och detaljhandel på Internet med bosättningsvaror
__export__.sni_47917,,47917,Auktioner på Internet
__export__.sni_47919,,47919,Postorderhandel och detaljhandel på Internet med övriga varor
__export__.sni_47991,,47991,Provisionsdetaljhandel (ej auktioner)
__export__.sni_47992,,47992,Ambulerande och tillfällig handel med livsmedel
__export__.sni_47993,,47993,Ambulerande och tillfällig handel med övriga varor
__export__.sni_47994,,47994,Auktioner ej i butik eller på Internet
__export__.sni_47999,,47999,Övrig detaljhandel ej i butik
__export__.sni_49100,,49100,"Järnvägstransport, passagerartrafik"
__export__.sni_49200,,49200,"Järnvägstransport, godstrafik"
__export__.sni_49311,,49311,Linjebussverksamhet
__export__.sni_49319,,49319,Övrig kollektivtrafik
__export__.sni_49320,,49320,Taxitrafik
__export__.sni_49390,,49390,Annan landtransport av passagerare
__export__.sni_49410,,49410,"Vägtransport, godstrafik"
__export__.sni_49420,,49420,Flyttjänster
__export__.sni_49500,,49500,Transport i rörsystem
__export__.sni_50101,,50101,Reguljär sjötrafik över hav och kust av passagerare
__export__.sni_50102,,50102,Icke reguljär sjötrafik över hav och kust av passagerare
__export__.sni_50201,,50201,Reguljär sjötrafik över hav och kust av gods
__export__.sni_50202,,50202,Icke reguljär sjötrafik över hav och kust av gods
__export__.sni_50301,,50301,Reguljär sjötrafik på inre vattenvägar av passagerare
__export__.sni_50302,,50302,Icke reguljär sjötrafik på inre vattenvägar av passagerare
__export__.sni_50401,,50401,Reguljär sjötrafik på inre vattenvägar av gods
__export__.sni_50402,,50402,Icke reguljär sjötrafik på inre vattenvägar av gods
__export__.sni_51101,,51101,Reguljär lufttransport av passagerare
__export__.sni_51102,,51102,Icke reguljär lufttransport av passagerare
__export__.sni_51211,,51211,Reguljär lufttransport av gods
__export__.sni_51212,,51212,Icke reguljär lufttransport av gods
__export__.sni_51220,,51220,Rymdfart
__export__.sni_52100,,52100,Magasinering och varulagring
__export__.sni_52211,,52211,Bärgning för landtransport
__export__.sni_52219,,52219,Övriga stödtjänster till landtransport
__export__.sni_52220,,52220,Stödtjänster till sjötransport
__export__.sni_52230,,52230,Stödtjänster till lufttransport
__export__.sni_52241,,52241,Hamngodshantering
__export__.sni_52249,,52249,Övrig godshantering
__export__.sni_52290,,52290,Övriga stödtjänster till transport
__export__.sni_53100,,53100,Postbefordran via nationella posten
__export__.sni_53201,,53201,Annan postbefordran
__export__.sni_53202,,53202,Bud- och kurirverksamhet
__export__.sni_53203,,53203,Tidningsdistribution
__export__.sni_55101,,55101,Hotellverksamhet med restaurangrörelse
__export__.sni_55102,,55102,Drift av konferensanläggningar
__export__.sni_55103,,55103,Hotellverksamhet utan restaurangrörelse
__export__.sni_55201,,55201,Vandrarhemsverksamhet
__export__.sni_55202,,55202,Stugbyverksamhet m.m.
__export__.sni_55300,,55300,Campingplatsverksamhet
__export__.sni_55900,,55900,Annan logiverksamhet
__export__.sni_56100,,56100,Restaurangverksamhet
__export__.sni_56210,,56210,Cateringverksamhet vid enskilda evenemang
__export__.sni_56291,,56291,Drift av personalmatsalar
__export__.sni_56292,,56292,Centralköksverksamhet för sjukhus
__export__.sni_56293,,56293,"Centralköksverksamhet för skolor, omsorgs- och andra institutioner"
__export__.sni_56294,,56294,Cateringverksamhet för transportsektorn
__export__.sni_56299,,56299,Övrig cateringverksamhet
__export__.sni_56300,,56300,Barverksamhet
__export__.sni_58110,,58110,Bokutgivning
__export__.sni_58120,,58120,Publicering av kataloger och sändlistor
__export__.sni_58131,,58131,Dagstidningsutgivning
__export__.sni_58132,,58132,Annonstidningsutgivning
__export__.sni_58140,,58140,Utgivning av tidskrifter
__export__.sni_58190,,58190,Annan förlagsverksamhet
__export__.sni_58210,,58210,Utgivning av dataspel
__export__.sni_58290,,58290,Utgivning av annan programvara
__export__.sni_59110,,59110,"Produktion av film, video och TV-program"
__export__.sni_59120,,59120,"Efterproduktion av film, video och TV-program"
__export__.sni_59130,,59130,"Film-, video- och TV-programdistribution"
__export__.sni_59140,,59140,Filmvisning
__export__.sni_59200,,59200,Ljudinspelning och fonogramutgivning
__export__.sni_60100,,60100,Sändning av radioprogram
__export__.sni_60200,,60200,Planering av TV-program och sändningsverksamhet
__export__.sni_61100,,61100,Trådbunden telekommunikation
__export__.sni_61200,,61200,Trådlös telekommunikation
__export__.sni_61300,,61300,Telekommunikation via satellit
__export__.sni_61900,,61900,Annan telekommunikation
__export__.sni_62010,,62010,Dataprogrammering
__export__.sni_62020,,62020,Datakonsultverksamhet
__export__.sni_62030,,62030,Datordrifttjänster
__export__.sni_62090,,62090,Andra IT- och datatjänster
__export__.sni_63110,,63110,"Databehandling, hosting o.d."
__export__.sni_63120,,63120,Webbportaler
__export__.sni_63910,,63910,Nyhetsservice
__export__.sni_63990,,63990,Övriga informationstjänster
__export__.sni_64110,,64110,Centralbanksverksamhet
__export__.sni_64190,,64190,Annan monetär finansförmedling
__export__.sni_64201,,64201,Holdingverksamhet i finansiella koncerner
__export__.sni_64202,,64202,Holdingverksamhet i icke-finansiella koncerner
__export__.sni_64301,,64301,Investeringsfonder
__export__.sni_64309,,64309,Andra fonder och liknande finansiella enheter
__export__.sni_64910,,64910,Finansiell leasing
__export__.sni_64920,,64920,Annan kreditgivning
__export__.sni_64991,,64991,Investment- och riskkapitalbolagsverksamhet
__export__.sni_64992,,64992,"Handel med och förvaltning av värdepapper, för egen räkning"
__export__.sni_64993,,64993,Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare
__export__.sni_64999,,64999,Diverse övrig finansförmedling
__export__.sni_65111,,65111,Fondanknuten livförsäkring
__export__.sni_65119,,65119,Övrig livförsäkring
__export__.sni_65120,,65120,Skadeförsäkring
__export__.sni_65200,,65200,Återförsäkring
__export__.sni_65300,,65300,Pensionsfondsverksamhet
__export__.sni_66110,,66110,Administrativa tjänster till finansiella marknader
__export__.sni_66120,,66120,Verksamhet utförd av värdepappers- och varumäklare
__export__.sni_66190,,66190,Andra stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet
__export__.sni_66210,,66210,Risk- och skadebedömning
__export__.sni_66220,,66220,Verksamhet utförd av försäkringsombud och försäkringsmäklare
__export__.sni_66290,,66290,Andra stödtjänster till försäkring och pensionsfondsverksamhet
__export__.sni_66301,,66301,Förvaltning av investeringsfonder
__export__.sni_66309,,66309,Annan fondförvaltning
__export__.sni_68100,,68100,Handel med egna fastigheter
__export__.sni_68201,,68201,Uthyrning och förvaltning av egna eller arrenderade bostäder
__export__.sni_68202,,68202,Uthyrning och förvaltning av egna eller arrenderade industrilokaler
__export__.sni_68203,,68203,"Uthyrning och förvaltning av egna eller arrenderade, andra lokaler"
__export__.sni_68204,,68204,Förvaltning i bostadsrättsföreningar
__export__.sni_68209,,68209,Övrig förvaltning av egna eller arrenderade fastigheter
__export__.sni_68310,,68310,Fastighetsförmedling
__export__.sni_68320,,68320,Fastighetsförvaltning på uppdrag
__export__.sni_69101,,69101,Advokatbyråverksamhet
__export__.sni_69102,,69102,Juridiska byråers verksamhet m.m.
__export__.sni_69103,,69103,Patentbyråverksamhet m.m.
__export__.sni_69201,,69201,Redovisning och bokföring
__export__.sni_69202,,69202,Revision
__export__.sni_69203,,69203,Skatterådgivning
__export__.sni_70100,,70100,Verksamheter som utövas av huvudkontor
__export__.sni_70210,,70210,PR och kommunikation
__export__.sni_70220,,70220,Konsultverksamhet avseende företags organisation
__export__.sni_71110,,71110,Arkitektverksamhet
__export__.sni_71121,,71121,Teknisk konsultverksamhet inom bygg- och anläggningsteknik
__export__.sni_71122,,71122,Teknisk konsultverksamhet inom industriteknik
__export__.sni_71123,,71123,Teknisk konsultverksamhet inom elteknik
__export__.sni_71124,,71124,"Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik"
__export__.sni_71129,,71129,Övrig teknisk konsultverksamhet
__export__.sni_71200,,71200,Teknisk provning och analys
__export__.sni_72110,,72110,Bioteknisk forskning och utveckling
__export__.sni_72190,,72190,Annan naturvetenskaplig och teknisk forskning och utveckling
__export__.sni_72200,,72200,Samhällsvetenskaplig och humanistisk forskning och utveckling
__export__.sni_73111,,73111,Reklambyråverksamhet
__export__.sni_73112,,73112,Direktreklamverksamhet
__export__.sni_73119,,73119,Övrig reklamverksamhet
__export__.sni_73120,,73120,Mediebyråverksamhet och annonsförsäljning
__export__.sni_73200,,73200,Marknads- och opinionsundersökning
__export__.sni_74101,,74101,Industri- och produktdesignverksamhet
__export__.sni_74102,,74102,Grafisk designverksamhet
__export__.sni_74103,,74103,Inredningsarkitektverksamhet
__export__.sni_74201,,74201,Porträttfotoverksamhet
__export__.sni_74202,,74202,Reklamfotoverksamhet
__export__.sni_74203,,74203,Press- och övrig fotografverksamhet
__export__.sni_74204,,74204,Fotolaboratorieverksamhet
__export__.sni_74300,,74300,Översättning och tolkning
__export__.sni_74900,,74900,"Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik"
__export__.sni_75000,,75000,Veterinärverksamhet
__export__.sni_77110,,77110,Uthyrning och leasing av personbilar och lätta motorfordon
__export__.sni_77120,,77120,Uthyrning och leasing av lastbilar och andra tunga motorfordon
__export__.sni_77210,,77210,Uthyrning och leasing av fritids- och sportutrustning
__export__.sni_77220,,77220,Uthyrning av videokassetter och dvd-skivor
__export__.sni_77290,,77290,Uthyrning och leasing av andra hushållsartiklar och varor för personligt bruk
__export__.sni_77310,,77310,Uthyrning och leasing av jordbruksmaskiner och jordbruksredskap
__export__.sni_77320,,77320,Uthyrning och leasing av bygg- och anläggningsmaskiner
__export__.sni_77330,,77330,Uthyrning och leasing av kontorsmaskiner och kontorsutrustning (inklusive datorer)
__export__.sni_77340,,77340,Uthyrning och leasing av fartyg och båtar
__export__.sni_77350,,77350,Uthyrning och leasing av flygplan
__export__.sni_77390,,77390,Uthyrning och leasing av övrig utrustning och övriga maskiner och materiella tillgångar
__export__.sni_77400,,77400,"Leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk"
__export__.sni_78100,,78100,Arbetsförmedling och rekrytering
__export__.sni_78200,,78200,Personaluthyrning
__export__.sni_78300,,78300,Övrigt tillhandahållande av personalfunktioner
__export__.sni_79110,,79110,Resebyråverksamhet
__export__.sni_79120,,79120,Researrangemang
__export__.sni_79900,,79900,Turist- och bokningsservice
__export__.sni_80100,,80100,Säkerhetsverksamhet
__export__.sni_80200,,80200,Säkerhetssystemtjänster
__export__.sni_80300,,80300,Spanings- och detektivverksamhet
__export__.sni_81100,,81100,Fastighetsrelaterade stödtjänster
__export__.sni_81210,,81210,Lokalvård
__export__.sni_81221,,81221,Rengöring av byggnader
__export__.sni_81222,,81222,Skorstensfejarverksamhet
__export__.sni_81290,,81290,Annan rengöring
__export__.sni_81300,,81300,Skötsel och underhåll av grönytor
__export__.sni_82110,,82110,Kombinerade kontorstjänster
__export__.sni_82190,,82190,"Kopiering, dokumentsammanställning och andra specialiserade kontorstjänster"
__export__.sni_82200,,82200,Callcenterverksamhet
__export__.sni_82300,,82300,Arrangemang av kongresser och mässor
__export__.sni_82910,,82910,Inkassoföretags och kreditupplysningsföretags verksamhet
__export__.sni_82920,,82920,Förpackningsverksamhet
__export__.sni_82990,,82990,Övriga företagstjänster
__export__.sni_84111,,84111,"Stats- och kommunledning, lagstiftning och övergripande planering"
__export__.sni_84112,,84112,"Inspektion, kontroll, tillståndsgivning"
__export__.sni_84113,,84113,"Skatteförvaltning, indrivning"
__export__.sni_84114,,84114,Samhällelig informationsförsörjning
__export__.sni_84115,,84115,Personalförvaltning och andra allmänna stödtjänster
__export__.sni_84121,,84121,Administration av grundskole- och gymnasieskoleutbildning
__export__.sni_84122,,84122,Administration av universitets- och högskoleutbildning samt forskning
__export__.sni_84123,,84123,Administration av hälso- och sjukvård
__export__.sni_84124,,84124,Administration av omsorg och socialtjänst
__export__.sni_84125,,84125,"Administration av program för kultur, miljö, boende m.m."
__export__.sni_84131,,84131,Administration av infrastrukturprogram
__export__.sni_84132,,84132,"Administration av program för jordbruk, skogsbruk, jakt och fiske"
__export__.sni_84133,,84133,Administration av arbetsmarknadsprogram
__export__.sni_84139,,84139,Administration av andra näringslivsprogram
__export__.sni_84210,,84210,Utrikesförvaltning
__export__.sni_84221,,84221,Militärt försvar
__export__.sni_84222,,84222,Gemensam verksamhet för totalförsvaret
__export__.sni_84223,,84223,Civilt försvar och frivilligförsvar
__export__.sni_84231,,84231,Åklagarverksamhet
__export__.sni_84232,,84232,Domstolsverksamhet
__export__.sni_84233,,84233,Kriminalvård
__export__.sni_84240,,84240,Polisverksamhet
__export__.sni_84250,,84250,Brand- och räddningsverksamhet
__export__.sni_84300,,84300,Obligatorisk socialförsäkring
__export__.sni_85100,,85100,Förskoleutbildning
__export__.sni_85201,,85201,Grundskoleutbildning och förskoleklass
__export__.sni_85202,,85202,Utbildning inom grundsärskola
__export__.sni_85311,,85311,Studieförberedande gymnasial utbildning
__export__.sni_85312,,85312,Kommunal vuxenutbildning o.d.
__export__.sni_85321,,85321,Gymnasial yrkesutbildning
__export__.sni_85322,,85322,Utbildning inom gymnasiesärskola
__export__.sni_85323,,85323,Annan gymnasial utbildning
__export__.sni_85324,,85324,Yrkesförarutbildning m.m.
__export__.sni_85410,,85410,Eftergymnasial utbildning vid annat än universitet och högskola
__export__.sni_85420,,85420,Universitets- eller högskoleutbildning
__export__.sni_85510,,85510,Sport- och fritidsutbildning
__export__.sni_85521,,85521,Kommunala kulturskolans utbildning
__export__.sni_85522,,85522,"Övrig musik-, dans- och kulturell utbildning"
__export__.sni_85530,,85530,Trafikskoleverksamhet
__export__.sni_85591,,85591,Arbetsmarknadsutbildning
__export__.sni_85592,,85592,Folkhögskoleutbildning
__export__.sni_85593,,85593,Studieförbundens och frivilligorganisationernas utbildning
__export__.sni_85594,,85594,Personalutbildning
__export__.sni_85599,,85599,Diverse övrig utbildning
__export__.sni_85600,,85600,Stödverksamhet för utbildningsväsendet
__export__.sni_86101,,86101,Sluten primärvård
__export__.sni_86102,,86102,Specialiserad sluten somatisk hälso- och sjukvård på sjukhus
